"date","x","values","lat","long","Air.Temperature"
"12-2014",2712," 6.08","47.67422","-122.3554"," 46.61430"
"12-2014",2712," 6.08","47.67422","-122.3554"," 44.67568"
"12-2014",2712," 6.08","47.67422","-122.3554"," 34.90850"
"12-2014",2712," 6.08","47.67422","-122.3554"," 42.84889"
"12-2014",2712," 6.08","47.67422","-122.3554"," 40.13339"
"12-2014",2712," 6.08","47.67422","-122.3554"," 34.99700"
"12-2014",2712," 6.09","47.72503","-122.3414"," 32.67615"
"12-2014",2712," 6.09","47.72503","-122.3414"," 50.78447"
"12-2014",2712," 6.09","47.72503","-122.3414"," 51.04622"
"12-2014",2712," 6.09","47.72503","-122.3414"," 46.95697"
"12-2014",2712," 6.09","47.72503","-122.3414"," 34.54112"
"12-2014",2712," 6.09","47.72503","-122.3414"," 50.08147"
"12-2014",2712," 6.09","47.72503","-122.3414"," 54.28975"
"12-2014",2712," 6.09","47.72503","-122.3414"," 49.05372"
"12-2014",2712," 6.09","47.72503","-122.3414"," 39.74138"
"12-2014",2712," 6.09","47.72503","-122.3414"," 46.72960"
"12-2014",2712," 6.09","47.72503","-122.3414"," 54.91797"
"12-2014",2712," 6.09","47.72503","-122.3414"," 48.80771"
"12-2014",2712," 6.09","47.72503","-122.3414"," 43.25375"
"12-2014",2712," 6.09","47.72503","-122.3414"," 44.66555"
"12-2014",2712," 6.09","47.72503","-122.3414"," 43.40080"
"12-2014",2712," 6.09","47.72503","-122.3414"," 51.41462"
"12-2014",2712," 6.09","47.72503","-122.3414"," 47.21196"
"12-2014",2712," 6.09","47.72503","-122.3414"," 47.12576"
"12-2014",2712," 6.09","47.72503","-122.3414"," 43.11002"
"12-2014",2712," 6.09","47.72503","-122.3414"," 47.95000"
"12-2014",2712," 6.09","47.72503","-122.3414"," 48.68305"
"12-2014",2712," 6.09","47.72503","-122.3414"," 48.46455"
"12-2014",2712," 6.09","47.72503","-122.3414"," 41.68375"
"12-2014",2712," 6.09","47.72503","-122.3414"," 47.23761"
"12-2014",2712," 6.09","47.72503","-122.3414"," 48.33994"
"12-2014",2712," 6.09","47.72503","-122.3414"," 46.61430"
"12-2014",2712," 6.09","47.72503","-122.3414"," 44.67568"
"12-2014",2712," 6.09","47.72503","-122.3414"," 34.90850"
"12-2014",2712," 6.09","47.72503","-122.3414"," 42.84889"
"12-2014",2712," 6.09","47.72503","-122.3414"," 40.13339"
"12-2014",2712," 6.09","47.72503","-122.3414"," 34.99700"
"12-2014",2712," 5.37","47.68438","-122.2601"," 32.67615"
"12-2014",2712," 5.37","47.68438","-122.2601"," 50.78447"
"12-2014",2712," 5.37","47.68438","-122.2601"," 51.04622"
"12-2014",2712," 5.37","47.68438","-122.2601"," 46.95697"
"12-2014",2712," 5.37","47.68438","-122.2601"," 34.54112"
"12-2014",2712," 5.37","47.68438","-122.2601"," 50.08147"
"12-2014",2712," 5.37","47.68438","-122.2601"," 54.28975"
"12-2014",2712," 5.37","47.68438","-122.2601"," 49.05372"
"12-2014",2712," 5.37","47.68438","-122.2601"," 39.74138"
"12-2014",2712," 5.37","47.68438","-122.2601"," 46.72960"
"12-2014",2712," 5.37","47.68438","-122.2601"," 54.91797"
"12-2014",2712," 5.37","47.68438","-122.2601"," 48.80771"
"12-2014",2712," 5.37","47.68438","-122.2601"," 43.25375"
"12-2014",2712," 5.37","47.68438","-122.2601"," 44.66555"
"12-2014",2712," 5.37","47.68438","-122.2601"," 43.40080"
"12-2014",2712," 5.37","47.68438","-122.2601"," 51.41462"
"12-2014",2712," 5.37","47.68438","-122.2601"," 47.21196"
"12-2014",2712," 5.37","47.68438","-122.2601"," 47.12576"
"12-2014",2712," 5.37","47.68438","-122.2601"," 43.11002"
"12-2014",2712," 5.37","47.68438","-122.2601"," 47.95000"
"12-2014",2712," 5.37","47.68438","-122.2601"," 48.68305"
"12-2014",2712," 5.37","47.68438","-122.2601"," 48.46455"
"12-2014",2712," 5.37","47.68438","-122.2601"," 41.68375"
"12-2014",2712," 5.37","47.68438","-122.2601"," 47.23761"
"12-2014",2712," 5.37","47.68438","-122.2601"," 48.33994"
"12-2014",2712," 5.37","47.68438","-122.2601"," 46.61430"
"12-2014",2712," 5.37","47.68438","-122.2601"," 44.67568"
"12-2014",2712," 5.37","47.68438","-122.2601"," 34.90850"
"12-2014",2712," 5.37","47.68438","-122.2601"," 42.84889"
"12-2014",2712," 5.37","47.68438","-122.2601"," 40.13339"
"12-2014",2712," 5.37","47.68438","-122.2601"," 34.99700"
"12-2014",2712," 6.26","47.69924","-122.3706"," 32.67615"
"12-2014",2712," 6.26","47.69924","-122.3706"," 50.78447"
"12-2014",2712," 6.26","47.69924","-122.3706"," 51.04622"
"12-2014",2712," 6.26","47.69924","-122.3706"," 46.95697"
"12-2014",2712," 6.26","47.69924","-122.3706"," 34.54112"
"12-2014",2712," 6.26","47.69924","-122.3706"," 50.08147"
"12-2014",2712," 6.26","47.69924","-122.3706"," 54.28975"
"12-2014",2712," 6.26","47.69924","-122.3706"," 49.05372"
"12-2014",2712," 6.26","47.69924","-122.3706"," 39.74138"
"12-2014",2712," 6.26","47.69924","-122.3706"," 46.72960"
"12-2014",2712," 6.26","47.69924","-122.3706"," 54.91797"
"12-2014",2712," 6.26","47.69924","-122.3706"," 48.80771"
"12-2014",2712," 6.26","47.69924","-122.3706"," 43.25375"
"12-2014",2712," 6.26","47.69924","-122.3706"," 44.66555"
"12-2014",2712," 6.26","47.69924","-122.3706"," 43.40080"
"12-2014",2712," 6.26","47.69924","-122.3706"," 51.41462"
"12-2014",2712," 6.26","47.69924","-122.3706"," 47.21196"
"12-2014",2712," 6.26","47.69924","-122.3706"," 47.12576"
"12-2014",2712," 6.26","47.69924","-122.3706"," 43.11002"
"12-2014",2712," 6.26","47.69924","-122.3706"," 47.95000"
"12-2014",2712," 6.26","47.69924","-122.3706"," 48.68305"
"12-2014",2712," 6.26","47.69924","-122.3706"," 48.46455"
"12-2014",2712," 6.26","47.69924","-122.3706"," 41.68375"
"12-2014",2712," 6.26","47.69924","-122.3706"," 47.23761"
"12-2014",2712," 6.26","47.69924","-122.3706"," 48.33994"
"12-2014",2712," 6.26","47.69924","-122.3706"," 46.61430"
"12-2014",2712," 6.26","47.69924","-122.3706"," 44.67568"
"12-2014",2712," 6.26","47.69924","-122.3706"," 34.90850"
"12-2014",2712," 6.26","47.69924","-122.3706"," 42.84889"
"12-2014",2712," 6.26","47.69924","-122.3706"," 40.13339"
"12-2014",2712," 6.26","47.69924","-122.3706"," 34.99700"
"12-2014",2712," 5.29","47.65800","-122.3176"," 32.67615"
"12-2014",2712," 5.29","47.65800","-122.3176"," 50.78447"
"12-2014",2712," 5.29","47.65800","-122.3176"," 51.04622"
"12-2014",2712," 5.29","47.65800","-122.3176"," 46.95697"
"12-2014",2712," 5.29","47.65800","-122.3176"," 34.54112"
"12-2014",2712," 5.29","47.65800","-122.3176"," 50.08147"
"12-2014",2712," 5.29","47.65800","-122.3176"," 54.28975"
"12-2014",2712," 5.29","47.65800","-122.3176"," 49.05372"
"12-2014",2712," 5.29","47.65800","-122.3176"," 39.74138"
"12-2014",2712," 5.29","47.65800","-122.3176"," 46.72960"
"12-2014",2712," 5.29","47.65800","-122.3176"," 54.91797"
"12-2014",2712," 5.29","47.65800","-122.3176"," 48.80771"
"12-2014",2712," 5.29","47.65800","-122.3176"," 43.25375"
"12-2014",2712," 5.29","47.65800","-122.3176"," 44.66555"
"12-2014",2712," 5.29","47.65800","-122.3176"," 43.40080"
"12-2014",2712," 5.29","47.65800","-122.3176"," 51.41462"
"12-2014",2712," 5.29","47.65800","-122.3176"," 47.21196"
"12-2014",2712," 5.29","47.65800","-122.3176"," 47.12576"
"12-2014",2712," 5.29","47.65800","-122.3176"," 43.11002"
"12-2014",2712," 5.29","47.65800","-122.3176"," 47.95000"
"12-2014",2712," 5.29","47.65800","-122.3176"," 48.68305"
"12-2014",2712," 5.29","47.65800","-122.3176"," 48.46455"
"12-2014",2712," 5.29","47.65800","-122.3176"," 41.68375"
"12-2014",2712," 5.29","47.65800","-122.3176"," 47.23761"
"12-2014",2712," 5.29","47.65800","-122.3176"," 48.33994"
"12-2014",2712," 5.29","47.65800","-122.3176"," 46.61430"
"12-2014",2712," 5.29","47.65800","-122.3176"," 44.67568"
"12-2014",2712," 5.29","47.65800","-122.3176"," 34.90850"
"12-2014",2712," 5.29","47.65800","-122.3176"," 42.84889"
"12-2014",2712," 5.29","47.65800","-122.3176"," 40.13339"
"12-2014",2712," 5.29","47.65800","-122.3176"," 34.99700"
"12-2014",2712," 5.92","47.61477","-122.2940"," 32.67615"
"12-2014",2712," 5.92","47.61477","-122.2940"," 50.78447"
"12-2014",2712," 5.92","47.61477","-122.2940"," 51.04622"
"12-2014",2712," 5.92","47.61477","-122.2940"," 46.95697"
"12-2014",2712," 5.92","47.61477","-122.2940"," 34.54112"
"12-2014",2712," 5.92","47.61477","-122.2940"," 50.08147"
"12-2014",2712," 5.92","47.61477","-122.2940"," 54.28975"
"12-2014",2712," 5.92","47.61477","-122.2940"," 49.05372"
"12-2014",2712," 5.92","47.61477","-122.2940"," 39.74138"
"12-2014",2712," 5.92","47.61477","-122.2940"," 46.72960"
"12-2014",2712," 5.92","47.61477","-122.2940"," 54.91797"
"12-2014",2712," 5.92","47.61477","-122.2940"," 48.80771"
"12-2014",2712," 5.92","47.61477","-122.2940"," 43.25375"
"12-2014",2712," 5.92","47.61477","-122.2940"," 44.66555"
"12-2014",2712," 5.92","47.61477","-122.2940"," 43.40080"
"12-2014",2712," 5.92","47.61477","-122.2940"," 51.41462"
"12-2014",2712," 5.92","47.61477","-122.2940"," 47.21196"
"12-2014",2712," 5.92","47.61477","-122.2940"," 47.12576"
"12-2014",2712," 5.92","47.61477","-122.2940"," 43.11002"
"12-2014",2712," 5.92","47.61477","-122.2940"," 47.95000"
"12-2014",2712," 5.92","47.61477","-122.2940"," 48.68305"
"12-2014",2712," 5.92","47.61477","-122.2940"," 48.46455"
"12-2014",2712," 5.92","47.61477","-122.2940"," 41.68375"
"12-2014",2712," 5.92","47.61477","-122.2940"," 47.23761"
"12-2014",2712," 5.92","47.61477","-122.2940"," 48.33994"
"12-2014",2712," 5.92","47.61477","-122.2940"," 46.61430"
"12-2014",2712," 5.92","47.61477","-122.2940"," 44.67568"
"12-2014",2712," 5.92","47.61477","-122.2940"," 34.90850"
"12-2014",2712," 5.92","47.61477","-122.2940"," 42.84889"
"12-2014",2712," 5.92","47.61477","-122.2940"," 40.13339"
"12-2014",2712," 5.92","47.61477","-122.2940"," 34.99700"
"12-2014",2712," 5.50","47.69262","-122.3144"," 32.67615"
"12-2014",2712," 5.50","47.69262","-122.3144"," 50.78447"
"12-2014",2712," 5.50","47.69262","-122.3144"," 51.04622"
"12-2014",2712," 5.50","47.69262","-122.3144"," 46.95697"
"12-2014",2712," 5.50","47.69262","-122.3144"," 34.54112"
"12-2014",2712," 5.50","47.69262","-122.3144"," 50.08147"
"12-2014",2712," 5.50","47.69262","-122.3144"," 54.28975"
"12-2014",2712," 5.50","47.69262","-122.3144"," 49.05372"
"12-2014",2712," 5.50","47.69262","-122.3144"," 39.74138"
"12-2014",2712," 5.50","47.69262","-122.3144"," 46.72960"
"12-2014",2712," 5.50","47.69262","-122.3144"," 54.91797"
"12-2014",2712," 5.50","47.69262","-122.3144"," 48.80771"
"12-2014",2712," 5.50","47.69262","-122.3144"," 43.25375"
"12-2014",2712," 5.50","47.69262","-122.3144"," 44.66555"
"12-2014",2712," 5.50","47.69262","-122.3144"," 43.40080"
"12-2014",2712," 5.50","47.69262","-122.3144"," 51.41462"
"12-2014",2712," 5.50","47.69262","-122.3144"," 47.21196"
"12-2014",2712," 5.50","47.69262","-122.3144"," 47.12576"
"12-2014",2712," 5.50","47.69262","-122.3144"," 43.11002"
"12-2014",2712," 5.50","47.69262","-122.3144"," 47.95000"
"12-2014",2712," 5.50","47.69262","-122.3144"," 48.68305"
"12-2014",2712," 5.50","47.69262","-122.3144"," 48.46455"
"12-2014",2712," 5.50","47.69262","-122.3144"," 41.68375"
"12-2014",2712," 5.50","47.69262","-122.3144"," 47.23761"
"12-2014",2712," 5.50","47.69262","-122.3144"," 48.33994"
"12-2014",2712," 5.50","47.69262","-122.3144"," 46.61430"
"12-2014",2712," 5.50","47.69262","-122.3144"," 44.67568"
"12-2014",2712," 5.50","47.69262","-122.3144"," 34.90850"
"12-2014",2712," 5.50","47.69262","-122.3144"," 42.84889"
"12-2014",2712," 5.50","47.69262","-122.3144"," 40.13339"
"12-2014",2712," 5.50","47.69262","-122.3144"," 34.99700"
"12-2015",3507,"10.88","47.51885","-122.2669"," 43.70895"
"12-2015",3507,"10.88","47.51885","-122.2669"," 46.45270"
"12-2015",3507,"10.88","47.51885","-122.2669"," 45.11316"
"12-2015",3507,"10.88","47.51885","-122.2669"," 45.35000"
"12-2015",3507,"10.88","47.51885","-122.2669"," 50.54329"
"12-2015",3507,"10.88","47.51885","-122.2669"," 49.00813"
"12-2015",3507,"10.88","47.51885","-122.2669"," 45.07078"
"12-2015",3507,"10.88","47.51885","-122.2669"," 47.90346"
"12-2015",3507,"10.88","47.51885","-122.2669"," 47.75579"
"12-2015",3507,"10.88","47.51885","-122.2669"," 43.02816"
"12-2015",3507,"10.88","47.51885","-122.2669"," 40.98758"
"12-2015",3507,"10.88","47.51885","-122.2669"," 54.18616"
"12-2015",3507,"10.88","47.51885","-122.2669"," 46.30586"
"12-2015",3507,"10.88","47.51885","-122.2669"," 40.62607"
"12-2015",3507,"10.88","47.51885","-122.2669"," 39.80332"
"12-2015",3507,"10.88","47.51885","-122.2669"," 41.81271"
"12-2015",3507,"10.88","47.51885","-122.2669"," 48.58109"
"12-2015",3507,"10.88","47.51885","-122.2669"," 41.47267"
"12-2015",3507,"10.88","47.51885","-122.2669"," 39.16299"
"12-2015",3507,"10.88","47.51885","-122.2669"," 41.03560"
"12-2015",3507,"10.88","47.51885","-122.2669"," 48.94571"
"12-2015",3507,"10.88","47.51885","-122.2669"," 41.21866"
"12-2015",3507,"10.88","47.51885","-122.2669"," 38.87160"
"12-2015",3507,"10.88","47.51885","-122.2669"," 41.13207"
"12-2015",3507,"10.88","47.51885","-122.2669"," 44.21797"
"12-2015",3507,"10.88","47.51885","-122.2669"," 39.92103"
"12-2015",3507,"10.88","47.51885","-122.2669"," 43.13417"
"12-2015",3507,"10.88","47.51885","-122.2669"," 41.66544"
"12-2015",3507,"10.88","47.51885","-122.2669"," 43.90903"
"12-2015",3507,"10.88","47.51885","-122.2669"," 38.54598"
"12-2015",3507,"10.88","47.51885","-122.2669"," 37.20108"
"12-2015",3507," 9.94","47.61803","-122.3585"," 43.70895"
"12-2015",3507," 9.94","47.61803","-122.3585"," 46.45270"
"12-2015",3507," 9.94","47.61803","-122.3585"," 45.11316"
"12-2015",3507," 9.94","47.61803","-122.3585"," 45.35000"
"12-2015",3507," 9.94","47.61803","-122.3585"," 50.54329"
"12-2015",3507," 9.94","47.61803","-122.3585"," 49.00813"
"12-2015",3507," 9.94","47.61803","-122.3585"," 45.07078"
"12-2015",3507," 9.94","47.61803","-122.3585"," 47.90346"
"12-2015",3507," 9.94","47.61803","-122.3585"," 47.75579"
"12-2015",3507," 9.94","47.61803","-122.3585"," 43.02816"
"12-2015",3507," 9.94","47.61803","-122.3585"," 40.98758"
"12-2015",3507," 9.94","47.61803","-122.3585"," 54.18616"
"12-2015",3507," 9.94","47.61803","-122.3585"," 46.30586"
"12-2015",3507," 9.94","47.61803","-122.3585"," 40.62607"
"12-2015",3507," 9.94","47.61803","-122.3585"," 39.80332"
"12-2015",3507," 9.94","47.61803","-122.3585"," 41.81271"
"12-2015",3507," 9.94","47.61803","-122.3585"," 48.58109"
"12-2015",3507," 9.94","47.61803","-122.3585"," 41.47267"
"12-2015",3507," 9.94","47.61803","-122.3585"," 39.16299"
"12-2015",3507," 9.94","47.61803","-122.3585"," 41.03560"
"12-2015",3507," 9.94","47.61803","-122.3585"," 48.94571"
"12-2015",3507," 9.94","47.61803","-122.3585"," 41.21866"
"12-2015",3507," 9.94","47.61803","-122.3585"," 38.87160"
"12-2015",3507," 9.94","47.61803","-122.3585"," 41.13207"
"12-2015",3507," 9.94","47.61803","-122.3585"," 44.21797"
"12-2015",3507," 9.94","47.61803","-122.3585"," 39.92103"
"12-2015",3507," 9.94","47.61803","-122.3585"," 43.13417"
"12-2015",3507," 9.94","47.61803","-122.3585"," 41.66544"
"12-2015",3507," 9.94","47.61803","-122.3585"," 43.90903"
"12-2015",3507," 9.94","47.61803","-122.3585"," 38.54598"
"12-2015",3507," 9.94","47.61803","-122.3585"," 37.20108"
"12-2015",3507," 9.93","47.66847","-122.3861"," 43.70895"
"12-2015",3507," 9.93","47.66847","-122.3861"," 46.45270"
"12-2015",3507," 9.93","47.66847","-122.3861"," 45.11316"
"12-2015",3507," 9.93","47.66847","-122.3861"," 45.35000"
"12-2015",3507," 9.93","47.66847","-122.3861"," 50.54329"
"12-2015",3507," 9.93","47.66847","-122.3861"," 49.00813"
"12-2015",3507," 9.93","47.66847","-122.3861"," 45.07078"
"12-2015",3507," 9.93","47.66847","-122.3861"," 47.90346"
"12-2015",3507," 9.93","47.66847","-122.3861"," 47.75579"
"12-2015",3507," 9.93","47.66847","-122.3861"," 43.02816"
"12-2015",3507," 9.93","47.66847","-122.3861"," 40.98758"
"12-2015",3507," 9.93","47.66847","-122.3861"," 54.18616"
"12-2015",3507," 9.93","47.66847","-122.3861"," 46.30586"
"12-2015",3507," 9.93","47.66847","-122.3861"," 40.62607"
"12-2015",3507," 9.93","47.66847","-122.3861"," 39.80332"
"12-2015",3507," 9.93","47.66847","-122.3861"," 41.81271"
"12-2015",3507," 9.93","47.66847","-122.3861"," 48.58109"
"12-2015",3507," 9.93","47.66847","-122.3861"," 41.47267"
"12-2015",3507," 9.93","47.66847","-122.3861"," 39.16299"
"12-2015",3507," 9.93","47.66847","-122.3861"," 41.03560"
"12-2015",3507," 9.93","47.66847","-122.3861"," 48.94571"
"12-2015",3507," 9.93","47.66847","-122.3861"," 41.21866"
"12-2015",3507," 9.93","47.66847","-122.3861"," 38.87160"
"12-2015",3507," 9.93","47.66847","-122.3861"," 41.13207"
"12-2015",3507," 9.93","47.66847","-122.3861"," 44.21797"
"12-2015",3507," 9.93","47.66847","-122.3861"," 39.92103"
"12-2015",3507," 9.93","47.66847","-122.3861"," 43.13417"
"12-2015",3507," 9.93","47.66847","-122.3861"," 41.66544"
"12-2015",3507," 9.93","47.66847","-122.3861"," 43.90903"
"12-2015",3507," 9.93","47.66847","-122.3861"," 38.54598"
"12-2015",3507," 9.93","47.66847","-122.3861"," 37.20108"
"12-2015",3507,"11.40","47.64321","-122.3936"," 43.70895"
"12-2015",3507,"11.40","47.64321","-122.3936"," 46.45270"
"12-2015",3507,"11.40","47.64321","-122.3936"," 45.11316"
"12-2015",3507,"11.40","47.64321","-122.3936"," 45.35000"
"12-2015",3507,"11.40","47.64321","-122.3936"," 50.54329"
"12-2015",3507,"11.40","47.64321","-122.3936"," 49.00813"
"12-2015",3507,"11.40","47.64321","-122.3936"," 45.07078"
"12-2015",3507,"11.40","47.64321","-122.3936"," 47.90346"
"12-2015",3507,"11.40","47.64321","-122.3936"," 47.75579"
"12-2015",3507,"11.40","47.64321","-122.3936"," 43.02816"
"12-2015",3507,"11.40","47.64321","-122.3936"," 40.98758"
"12-2015",3507,"11.40","47.64321","-122.3936"," 54.18616"
"12-2015",3507,"11.40","47.64321","-122.3936"," 46.30586"
"12-2015",3507,"11.40","47.64321","-122.3936"," 40.62607"
"12-2015",3507,"11.40","47.64321","-122.3936"," 39.80332"
"12-2015",3507,"11.40","47.64321","-122.3936"," 41.81271"
"12-2015",3507,"11.40","47.64321","-122.3936"," 48.58109"
"12-2015",3507,"11.40","47.64321","-122.3936"," 41.47267"
"12-2015",3507,"11.40","47.64321","-122.3936"," 39.16299"
"12-2015",3507,"11.40","47.64321","-122.3936"," 41.03560"
"12-2015",3507,"11.40","47.64321","-122.3936"," 48.94571"
"12-2015",3507,"11.40","47.64321","-122.3936"," 41.21866"
"12-2015",3507,"11.40","47.64321","-122.3936"," 38.87160"
"12-2015",3507,"11.40","47.64321","-122.3936"," 41.13207"
"12-2015",3507,"11.40","47.64321","-122.3936"," 44.21797"
"12-2015",3507,"11.40","47.64321","-122.3936"," 39.92103"
"12-2015",3507,"11.40","47.64321","-122.3936"," 43.13417"
"12-2015",3507,"11.40","47.64321","-122.3936"," 41.66544"
"12-2015",3507,"11.40","47.64321","-122.3936"," 43.90903"
"12-2015",3507,"11.40","47.64321","-122.3936"," 38.54598"
"12-2015",3507,"11.40","47.64321","-122.3936"," 37.20108"
"12-2015",3507,"10.88","47.52720","-122.3047"," 43.70895"
"12-2015",3507,"10.88","47.52720","-122.3047"," 46.45270"
"12-2015",3507,"10.88","47.52720","-122.3047"," 45.11316"
"12-2015",3507,"10.88","47.52720","-122.3047"," 45.35000"
"12-2015",3507,"10.88","47.52720","-122.3047"," 50.54329"
"12-2015",3507,"10.88","47.52720","-122.3047"," 49.00813"
"12-2015",3507,"10.88","47.52720","-122.3047"," 45.07078"
"12-2015",3507,"10.88","47.52720","-122.3047"," 47.90346"
"12-2015",3507,"10.88","47.52720","-122.3047"," 47.75579"
"12-2015",3507,"10.88","47.52720","-122.3047"," 43.02816"
"12-2015",3507,"10.88","47.52720","-122.3047"," 40.98758"
"12-2015",3507,"10.88","47.52720","-122.3047"," 54.18616"
"12-2015",3507,"10.88","47.52720","-122.3047"," 46.30586"
"12-2015",3507,"10.88","47.52720","-122.3047"," 40.62607"
"12-2015",3507,"10.88","47.52720","-122.3047"," 39.80332"
"12-2015",3507,"10.88","47.52720","-122.3047"," 41.81271"
"12-2015",3507,"10.88","47.52720","-122.3047"," 48.58109"
"12-2015",3507,"10.88","47.52720","-122.3047"," 41.47267"
"12-2015",3507,"10.88","47.52720","-122.3047"," 39.16299"
"12-2015",3507,"10.88","47.52720","-122.3047"," 41.03560"
"12-2015",3507,"10.88","47.52720","-122.3047"," 48.94571"
"12-2015",3507,"10.88","47.52720","-122.3047"," 41.21866"
"12-2015",3507,"10.88","47.52720","-122.3047"," 38.87160"
"12-2015",3507,"10.88","47.52720","-122.3047"," 41.13207"
"12-2015",3507,"10.88","47.52720","-122.3047"," 44.21797"
"12-2015",3507,"10.88","47.52720","-122.3047"," 39.92103"
"12-2015",3507,"10.88","47.52720","-122.3047"," 43.13417"
"12-2015",3507,"10.88","47.52720","-122.3047"," 41.66544"
"12-2015",3507,"10.88","47.52720","-122.3047"," 43.90903"
"12-2015",3507,"10.88","47.52720","-122.3047"," 38.54598"
"12-2015",3507,"10.88","47.52720","-122.3047"," 37.20108"
"12-2015",3507,"11.83","47.58394","-122.3830"," 43.70895"
"12-2015",3507,"11.83","47.58394","-122.3830"," 46.45270"
"12-2015",3507,"11.83","47.58394","-122.3830"," 45.11316"
"12-2015",3507,"11.83","47.58394","-122.3830"," 45.35000"
"12-2015",3507,"11.83","47.58394","-122.3830"," 50.54329"
"12-2015",3507,"11.83","47.58394","-122.3830"," 49.00813"
